You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Bb:min7,2,II,min7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Eb:7,7,V,7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Ab:maj,0,I,maj,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Ab:maj,0,I,maj,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,G:hdim7,11,VII,hdim7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,C:7,4,III,7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,F:min,9,VI,min,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,C:7/5,4,III,7/5,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,F:min/b3,9,VI,min/b3,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,C:7/5,4,III,7/5,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,F:min,9,VI,min,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Bb:min7,2,II,min7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,C:min7,4,III,min7,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Eb:11,7,V,11,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Eb:maj,7,V,maj,0,5
You'vegotaFriend,RobertaFlackandDonnyHathaway,1971,4/4,Ab:maj,0,I,maj,0,5
TheRose,BetteMidler,1980,4/4,C:5,0,I,5,2,2
TheRose,BetteMidler,1980,4/4,C:5,0,I,5,2,2
TheRose,BetteMidler,1980,4/4,C:5,0,I,5,2,2
TheRose,BetteMidler,1980,4/4,C:5,0,I,5,2,2
TheRose,BetteMidler,1980,4/4,C:maj,0,I,maj,2,2
TheRose,BetteMidler,1980,4/4,G:maj/3,7,V,maj/3,2,2
TheRose,BetteMidler,1980,4/4,F:maj/3,5,IV,maj/3,2,2
TheRose,BetteMidler,1980,4/4,G:maj/3,7,V,maj/3,2,2
TheRose,BetteMidler,1980,4/4,C:maj,0,I,maj,2,2
TheRose,BetteMidler,1980,4/4,C:maj,0,I,maj,2,2
TheRose,BetteMidler,1980,4/4,G:maj/3,7,V,maj/3,2,2
TheRose,BetteMidler,1980,4/4,F:maj/3,5,IV,maj/3,2,2
TheRose,BetteMidler,1980,4/4,G:maj/3,7,V,maj/3,2,2
TheRose,BetteMidler,1980,4/4,C:maj,0,I,maj,2,2
TheRose,BetteMidler,1980,4/4,C:maj/7,0,I,maj/7,2,2
TheRose,BetteMidler,1980,4/4,F:sus2/3,5,IV,sus2/3,2,2
TheRose,BetteMidler,1980,4/4,F:maj/3,5,IV,maj/3,2,2
TheRose,BetteMidler,1980,4/4,F:maj/9,5,IV,maj/9,2,2
TheRose,BetteMidler,1980,4/4,G:7,7,V,7,2,2
TheRose,BetteMidler,1980,4/4,C:maj,0,I,maj,2,2
TheRose,BetteMidler,1980,4/4,G:maj/3,7,V,maj/3,2,2
TheRose,BetteMidler,1980,4/4,F:maj/3,5,IV,maj/3,2,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:min7,7,V,min7,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj/5,0,I,maj/5,1,2
AnInnocentMan,BillyJoel,1984,4/4,Bb:maj/5,10,bVII,maj/5,1,2
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,1,2
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,1,2
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/b7,7,V,maj/b7,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/13,7,V,maj/13,5,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/5,7,V,maj/5,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,5,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:maj,4,III,maj,5,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,5,1
LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9),3,1
LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9),3,1
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7),3,1
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7),3,1
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7,3,1
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7,3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,3,1
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,3,1
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,3,1
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),3,1
LastChild,Aerosmith,1976,4/4,Db:maj,10,bVII,maj,3,1
LastChild,Aerosmith,1976,4/4,Ab:maj,5,IV,maj,3,1
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,9,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,9,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,9,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,9,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,9,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,9,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,9,4
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min,9,4
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11,9,4
KissOnMyList,Hall&Oates,1981,4/4,A:min/b3,9,VI,min/b3,9,4
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,Bb:maj,10,bVII,maj,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9),9,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9),9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,9,4
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj,9,4
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Eb:min,2,II,min,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj6,5,IV,maj6,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/9,5,IV,maj/9,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min/b7,9,VI,min/b7,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj,5,IV,maj,1,2
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,1,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,E:min,9,VI,min,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,2,2
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,2,2
NeverMyLove,The5thDimension,1971,4/4,Z,NonHarmonic,NonHarmonic,NonHarmonic,10,1
NeverMyLove,The5thDimension,1971,4/4,D:maj,7,V,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3,10,1
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj7,0,I,maj7,10,1
NeverMyLove,The5thDimension,1971,4/4,C:maj7,5,IV,maj7,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3,10,1
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,1
NeverMyLove,The5thDimension,1971,4/4,"B:sus4(b7,9)",4,III,"sus4(b7,9)",10,1
NeverMyLove,The5thDimension,1971,4/4,B:7,4,III,7,10,1
NeverMyLove,The5thDimension,1971,4/4,E:min7,9,VI,min7,10,1
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,3,1
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,3,1
