AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,11,0
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,11,0
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,C:maj,0,I,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,11,0
AnInnocentMan,BillyJoel,1984,4/4,D:min,2,II,min,11,0
AnInnocentMan,BillyJoel,1984,4/4,F:maj,5,IV,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,11,0
AnInnocentMan,BillyJoel,1984,4/4,G:maj,7,V,maj,11,0
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/b7,7,V,maj/b7,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/13,7,V,maj/13,4,1
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/5,7,V,maj/5,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min,4,1
Lookin'forLove,JohnnyLee,1980,4/4,F#:maj,4,III,maj,4,1
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj,4,1
LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9),10,3
LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9),10,3
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7),10,3
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7),10,3
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7,10,3
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7,10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,10,3
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,10,3
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,10,3
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7,10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9),10,3
LastChild,Aerosmith,1976,4/4,Db:maj,10,bVII,maj,10,3
LastChild,Aerosmith,1976,4/4,Ab:maj,5,IV,maj,10,3
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,12,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,12,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,12,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,12,4
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj,12,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,12,4
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min,12,4
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min,12,4
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11,12,4
KissOnMyList,Hall&Oates,1981,4/4,A:min/b3,9,VI,min/b3,12,4
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,Bb:maj,10,bVII,maj,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9),12,4
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9),12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min,12,4
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj,12,4
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Eb:min,2,II,min,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj6,5,IV,maj6,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/9,5,IV,maj/9,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min/b7,9,VI,min/b7,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj,5,IV,maj,11,0
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj,11,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,E:min,9,VI,min,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj,5,0
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj,5,0
NeverMyLove,The5thDimension,1971,4/4,Z,NonHarmonic,NonHarmonic,NonHarmonic,10,3
NeverMyLove,The5thDimension,1971,4/4,D:maj,7,V,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3,10,3
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj7,0,I,maj7,10,3
NeverMyLove,The5thDimension,1971,4/4,C:maj7,5,IV,maj7,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3,10,3
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj,10,3
NeverMyLove,The5thDimension,1971,4/4,"B:sus4(b7,9)",4,III,"sus4(b7,9)",10,3
NeverMyLove,The5thDimension,1971,4/4,B:7,4,III,7,10,3
NeverMyLove,The5thDimension,1971,4/4,E:min7,9,VI,min7,10,3
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj,10,3
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj,10,3
