Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj,7,V,maj
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/b7,7,V,maj/b7
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/13,7,V,maj/13
Lookin'forLove,JohnnyLee,1980,4/4,A:maj/5,7,V,maj/5
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,D:maj,0,I,maj
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min
Lookin'forLove,JohnnyLee,1980,4/4,F#:min,4,III,min
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj
Lookin'forLove,JohnnyLee,1980,4/4,E:min,2,II,min
Lookin'forLove,JohnnyLee,1980,4/4,F#:maj,4,III,maj
Lookin'forLove,JohnnyLee,1980,4/4,G:maj,5,IV,maj

LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9)
LastChild,Aerosmith,1976,4/4,Db:min(9),10,bVII,min(9)
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7)
LastChild,Aerosmith,1976,4/4,Gb:maj6(b7),3,bIII,maj6(b7)
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7
LastChild,Aerosmith,1976,4/4,Eb:7,0,I,7
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7
LastChild,Aerosmith,1976,4/4,Ab:7,5,IV,7
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Eb:7(#9),0,I,7(#9)
LastChild,Aerosmith,1976,4/4,Db:maj,10,bVII,maj
LastChild,Aerosmith,1976,4/4,Ab:maj,5,IV,maj

SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj
SheBop,CyndiLauper,1984,4/4,F:maj,8,bVI,maj
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj
SheBop,CyndiLauper,1984,4/4,G:maj,10,bVII,maj
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,A:min,0,I,min
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min
SheBop,CyndiLauper,1984,4/4,D:min,5,IV,min

KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11
KissOnMyList,Hall&Oates,1981,4/4,A:min/b3,9,VI,min/b3
KissOnMyList,Hall&Oates,1981,4/4,G:maj/11,7,V,maj/11
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7
KissOnMyList,Hall&Oates,1981,4/4,C:min7,0,I,min7
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj
KissOnMyList,Hall&Oates,1981,4/4,F:maj,5,IV,maj
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj
KissOnMyList,Hall&Oates,1981,4/4,C:maj,0,I,maj
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj
KissOnMyList,Hall&Oates,1981,4/4,Bb:maj,10,bVII,maj
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9)
KissOnMyList,Hall&Oates,1981,4/4,C:maj(9),0,I,maj(9)
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min
KissOnMyList,Hall&Oates,1981,4/4,C:min,0,I,min
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min
KissOnMyList,Hall&Oates,1981,4/4,F:min,5,IV,min
KissOnMyList,Hall&Oates,1981,4/4,Ab:maj,8,bVI,maj

Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min
Here'sSomeLove,TanyaTucker,1976,4/4,Eb:min,2,II,min
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj6,5,IV,maj6
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/9,5,IV,maj/9
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj,0,I,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj/5,5,IV,maj/5
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Db:maj/5,0,I,maj/5
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min,9,VI,min
Here'sSomeLove,TanyaTucker,1976,4/4,Bb:min/b7,9,VI,min/b7
Here'sSomeLove,TanyaTucker,1976,4/4,Gb:maj,5,IV,maj
Here'sSomeLove,TanyaTucker,1976,4/4,Ab:maj,7,V,maj

JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj/5,0,I,maj/5
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,E:min,9,VI,min
JustCan'tWait,TheJ.GeilsBand,1980,4/4,G:maj,0,I,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,D:maj,7,V,maj
JustCan'tWait,TheJ.GeilsBand,1980,4/4,C:maj,5,IV,maj

NeverMyLove,The5thDimension,1971,4/4,Z,NonHarmonic,NonHarmonic,NonHarmonic
NeverMyLove,The5thDimension,1971,4/4,D:maj,7,V,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min
NeverMyLove,The5thDimension,1971,4/4,G:maj7,0,I,maj7
NeverMyLove,The5thDimension,1971,4/4,C:maj7,5,IV,maj7
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,D:maj/3,7,V,maj/3
NeverMyLove,The5thDimension,1971,4/4,F:maj,10,bVII,maj
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,E:min,9,VI,min
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,C:maj,5,IV,maj
NeverMyLove,The5thDimension,1971,4/4,G:maj,0,I,maj
NeverMyLove,The5thDimension,1971,4/4,"B:sus4(b7,9)",4,III,"sus4(b7,9)"
NeverMyLove,The5thDimension,1971,4/4,B:7,4,III,7
NeverMyLove,The5thDimension,1971,4/4,E:min7,9,VI,min7

AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,Bb:maj,6,bV,maj
AndSheWas,TalkingHeads,1985,4/4,F:maj,1,bII,maj
AndSheWas,TalkingHeads,1985,4/4,C:maj,8,bVI,maj
AndSheWas,TalkingHeads,1985,4/4,F:maj,1,bII,maj
AndSheWas,TalkingHeads,1985,4/4,Bb:maj,6,bV,maj
AndSheWas,TalkingHeads,1985,4/4,C:maj,8,bVI,maj
AndSheWas,TalkingHeads,1985,4/4,F:maj,1,bII,maj
AndSheWas,TalkingHeads,1985,4/4,Bb:maj,6,bV,maj
AndSheWas,TalkingHeads,1985,4/4,F:maj,1,bII,maj
AndSheWas,TalkingHeads,1985,4/4,C:maj,8,bVI,maj
AndSheWas,TalkingHeads,1985,4/4,F:maj,1,bII,maj
AndSheWas,TalkingHeads,1985,4/4,Bb:maj,6,bV,maj
AndSheWas,TalkingHeads,1985,4/4,G:maj,3,bIII,maj
AndSheWas,TalkingHeads,1985,4/4,C:maj,8,bVI,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,D:maj,10,bVII,maj
AndSheWas,TalkingHeads,1985,4/4,A:maj,5,IV,maj
AndSheWas,TalkingHeads,1985,4/4,E:maj,0,I,maj

Chicago,GrahamNash,1971,4/4,A:min,0,I,min
Chicago,GrahamNash,1971,4/4,D:min/5,5,IV,min/5
Chicago,GrahamNash,1971,4/4,A:min,0,I,min
Chicago,GrahamNash,1971,4/4,D:min/5,5,IV,min/5
Chicago,GrahamNash,1971,4/4,A:min,0,I,min
Chicago,GrahamNash,1971,4/4,D:min/5,5,IV,min/5
Chicago,GrahamNash,1971,4/4,A:min,0,I,min
Chicago,GrahamNash,1971,4/4,D:min/5,5,IV,min/5
Chicago,GrahamNash,1971,4/4,A:min,0,I,min
Chicago,GrahamNash,1971,4/4,D:min/5,5,IV,min/5
